Gene	test_allele_count	test_gnomAD_allele_count_iCFgCFadjust	test_P_rvexcaliber_base_iCFgCFadjust
TGFBI	4	3.91716695589325	0.483413127361268
SHROOM3	16	15.8419828548052	0.483552618051159
ILVBL	8	7.88482433180964	0.483613221532374
RPL7A	4	3.9181998422934	0.48362316868738
SCN5A	12	11.8602917557252	0.483692527793469
CELA3A	6	5.900769903108	0.483745205128084
NME7	4	3.91900916669583	0.48378546246544
OR51A7	7	6.89418138246378	0.483929279061051
ADAD2	10	9.87412849882974	0.483938789564168
ZWILCH	7	6.89449350259693	0.483978908337429
ZFC3H1	8	7.88759106731419	0.483989122147058
CFAP206	6	5.90288643283269	0.484090034264301
QSOX1	8	7.87893229655359	0.484094730590882
SGSM3	4	3.92119154311647	0.484228731150707
HERC1	17	16.8292929739776	0.484290877364922
AXIN2	11	10.8717179340076	0.484367131846301
ACTRT2	4	3.92199672512336	0.484384289869055
ZNF276	12	11.8670923715905	0.484469085870644
ZNF155	5	4.88382232414709	0.484518239688625
OR4C15	6	5.90566979101993	0.484544822577408
CHAT	8	7.89150995159418	0.484551919391391
SPP1	5	4.91417156495624	0.484609072084895
C7orf25	6	5.90627616247822	0.484629218480949
SART3	4	3.92494285575182	0.484648467913422
CCDC51	4	3.92384408953249	0.484767453524057
BAZ2A	14	13.863795603062	0.484888641123885
NDUFV1	5	4.91649122586808	0.485018901891484
RBPJL	4	3.92544336988852	0.485091658313905
FTO	5	4.91797472300631	0.485290140732424
GLMN	8	7.89912017160359	0.485323739507709
MBD1	5	4.90668785973382	0.485451188224822
NOP14	4	3.92733997548079	0.485461135327356
RRAS	7	6.90462437881557	0.485498758746212
ADAMTS13	8	7.8983044410381	0.48551742918267
APLP2	4	3.91395016420538	0.485557071848933
SLC17A3	4	3.92787321056345	0.485558684190644
RNFT1	4	3.9141283397119	0.485589860814118
HEATR5B	5	4.9198041474935	0.485640297899926
ZNF746	4	3.92851957391237	0.485689885782662
CNNM1	4	3.92859929489569	0.4856915972903
MARVELD3	4	3.92898114557023	0.485781037739107
MIS18BP1	10	9.88934548885503	0.485880815092323
EHMT1	7	6.9072782009838	0.485905311746398
MTMR7	10	9.87941052011317	0.485955563003768
COL9A2	12	11.8800835228595	0.485963688108714
GP6	8	7.90158440729603	0.486000657980714
CDK17	4	3.91696324285227	0.486061246301154
TRIM25	5	4.92225317175037	0.486072238100006
ULK4	19	18.8316164354011	0.486107213689693
ARHGAP31	9	8.8989469222238	0.486132320293774
TTC27	7	6.90969243705006	0.486281690579362
OLFML2B	7	6.91037837243482	0.486370487772864
ZNF28	8	7.9043788372573	0.486397137422545
STARD13	7	6.91087705488539	0.486459967483377
HAVCR1	7	6.89908397109873	0.486505443489197
COL3A1	5	4.92647998649845	0.486528004703752
BEST2	4	3.93356325097932	0.486690129126914
SLA2	4	3.93526640265791	0.486774840613302
ARMC9	6	5.9068187807744	0.486801721063303
MEP1A	7	6.91325062488428	0.486808581692387
AMBN	4	3.93423515820484	0.4868304835242
PTPRT	7	6.91393029397144	0.486908630125882
ZNF700	7	6.90242441192678	0.486960511416301
CDC42BPA	5	4.91382609657692	0.486964035184298
DZIP1	4	3.93492303332075	0.48696776721355
DHX30	4	3.93493462527596	0.48697623028053
SIN3B	7	6.91434934734967	0.486979845948028
PNMT	8	7.90920561997813	0.487070210796612
POMT2	4	3.93687346629423	0.48708303541255
KRT16	8	7.90934043271851	0.487106534106965
NEK5	7	6.91545716170581	0.487146662786607
CDH24	12	11.8909256864677	0.487244367485296
TTF2	12	11.8917195610104	0.487339278390059
OR1F1	6	5.91096847756501	0.487391036024534
TNFRSF19	4	3.93714153393266	0.487423501055333
GBP5	11	10.8974833739812	0.48749596927422
CUX1	7	6.91792098904657	0.487524253728532
MTHFR	5	4.90643249191052	0.487532069960277
RREB1	17	16.8538484700784	0.487613098632316
NRDE2	18	17.8713748573835	0.48761332682146
ATAD3A	13	12.8816855488452	0.487628663922406
AKAP11	18	17.8453629591612	0.487651514536648
ANKRD34B	5	4.93144308446154	0.487701125852189
TMC4	5	4.93158627151614	0.487736851577197
DDX41	4	3.9388392616713	0.487756653806566
FAM83F	8	7.91413471740729	0.487781807938976
ROBO4	21	20.8574945163741	0.487817722493076
UVRAG	6	5.92598285774414	0.487867325289714
WDR62	18	17.867369204328	0.487937735032387
ZNF555	4	3.9402166254984	0.488042689848405
GFI1B	4	3.94026085720486	0.488046156437383
SERPINA11	6	5.92725342313813	0.488067530214963
KIF16B	14	13.8933016065615	0.488156890463172
RIN2	20	19.8645303905411	0.48818010591323
AQP6	4	3.94130165953751	0.488244028460124
BCL2L13	5	4.93491495194079	0.488330599146683
GRIK4	6	5.93083212672474	0.488418047831212
VEPH1	6	5.92936652229086	0.488426711043408
ACSBG1	7	6.9242897326799	0.488496413577962
TCN2	4	3.94282120840658	0.488549882238244
CEP162	5	4.93612025840781	0.488554915714486
CATSPERG	8	7.91965455299014	0.488573786146642
OR6C2	7	6.92489988851325	0.488588480629094
SMYD4	13	12.9009245459472	0.488627554281811
PAN3	4	3.9433364493913	0.488649253545662
LGSN	5	4.93701408598735	0.488701267434343
ZBTB49	7	6.9194086690017	0.488855675354034
JAML	4	3.9451995487639	0.489028984524531
PTRH2	6	5.93327855763261	0.489066729240264
ALDH16A1	10	9.90606940369587	0.48906815616186
ZNF154	9	8.9188582417339	0.489106202619131
MYBPH	5	4.93932984452733	0.489117056044659
SLC8A3	7	6.9287119065476	0.489150837613035
DDHD2	5	4.93955530808071	0.489166261132493
PTPN18	4	3.94585042086268	0.489168218172116
ITPRIPL1	5	4.93979551461419	0.489215582279548
ZFPM2	14	13.8960672419381	0.4892814651699
NDC80	4	3.94675997378039	0.489334778380216
RFT1	5	4.94071815200095	0.489361898659002
SFMBT1	5	4.93191591751303	0.489377508667387
FRRS1	7	6.93186058427303	0.489640431029812
KIF5C	4	3.9483010442433	0.489650331687519
CYP4V2	4	3.94845323498739	0.489674352290549
CAPZA3	6	5.9371420548519	0.489701146868759
OR52E4	4	3.94879175182575	0.489753614456138
HIRIP3	5	4.93235224003958	0.489768531855029
MMP21	8	7.92814728947656	0.489772203307186
ATP13A1	9	8.9241575666395	0.489806956690397
UBAP2L	7	6.93454210901892	0.489833072852696
ASXL1	11	10.9186185426482	0.489864223323133
RFX6	5	4.93339606439761	0.489925526799114
ACD	4	3.94969438860952	0.489929322561118
GRIN2C	8	7.92353495764931	0.489936227334721
AMOTL2	8	7.92985625858936	0.490012368991555
ZSCAN32	9	8.92588461715248	0.490044152675089
NPR1	5	4.94498207311152	0.490127444725719
ADAM21	4	3.93968674035091	0.490155044600288
FAM171A1	8	7.92264186461018	0.490170693924295
ZNF786	5	4.94550559044915	0.490226337712812
VILL	8	7.93147328919499	0.490236600815097
RTBDN	4	3.95135260801977	0.490266980817361
PCDHGA3	9	8.92266039585348	0.490284104430817
WDR86	9	8.91990751135085	0.490289813438735
COL14A1	17	16.9032273311993	0.490424856331358
CPA6	6	5.92502404217511	0.490505078932971
MTHFD1L	4	3.95277302975168	0.490541866797994
BRD2	11	10.9226874275907	0.49056894832596
EXO1	21	20.8952777149374	0.490630414607714
GALNT18	4	3.95359207312991	0.490705369160411
BMPR1B	4	3.95367160785607	0.490721195927876
GPALPP1	8	7.9358216807411	0.490862843629033
ANO7	20	19.8975334147583	0.490864577278623
DHX58	10	9.92879576767982	0.490917638199282
DENND5A	5	4.94988181073817	0.491007110805236
SLC22A2	5	4.94990247110766	0.491014222116787
NFE2L2	7	6.94089276712674	0.491022424027442
ZNF14	4	3.95559649914051	0.491105798634334
KRT84	12	11.8917382744364	0.491137633797626
DYRK1B	4	3.95577238623003	0.491156269297823
DMP1	6	5.94655373955584	0.491230308281711
TRIM58	5	4.9514545147694	0.491290587208782
SLC4A9	4	3.95706556321622	0.491405114457877
OPRM1	8	7.94024589240757	0.491484353217212
CEP97	6	5.94838024683707	0.491541374204647
NOL8	6	5.94972557188757	0.491578924029092
NCAN	4	3.95810369072685	0.491610465679974
SLC25A40	6	5.94969893512346	0.491751165273837
NF1	7	6.94062238966188	0.491790753306577
ZNF235	6	5.95034277627135	0.491845113263096
AKAP8L	4	3.9598070196707	0.491956366300193
B4GALT7	7	6.94778470458168	0.492065297588459
GLI2	9	8.92366904050301	0.492086497122875
ARHGAP39	6	5.95285586732694	0.492098352547982
AP4E1	6	5.95194217302711	0.492122674036217
ANK1	17	16.9197848307516	0.492204737831392
RIPK3	10	9.93309992490685	0.492217318135435
MRNIP	8	7.94644423651078	0.492373694785808
FNDC3B	7	6.95087830599969	0.492374496769771
TXLNB	5	4.95745762866962	0.492374739614227
HIPK2	4	3.96211924360554	0.492411442041835
TIMM50	4	3.96223007033143	0.492440579786988
ZMYM1	4	3.96314587752003	0.492457696358125
BPIFA3	5	4.95796361481955	0.492468275889299
PIGL	8	7.94725921362877	0.49249843722864
DBR1	4	3.96350456723537	0.492691222879818
LRWD1	11	10.9348674402174	0.492701447808923
LPA	19	18.9146275347733	0.492754254938576
RNF135	7	6.95236189599898	0.492763316623195
ACVRL1	4	3.95573853963003	0.492779890840929
ANO2	9	8.94671429523033	0.492828367197128
FHL3	5	4.960476713295	0.492913913671546
SUN1	10	9.94461350552816	0.492935853992126
HGSNAT	5	4.96096555854674	0.493005717688184
ADCK1	10	9.94584572799278	0.493084104320882
SORCS2	8	7.95193105513709	0.49315074797801
CFAP44	7	6.95506851311777	0.493166095678789
FER1L6	16	15.9336191926595	0.493239089387302
RPF1	8	7.95323736408509	0.493334527038096
TIMM44	5	4.9628980938702	0.493339121839462
SIK3	6	5.96030356993622	0.49333936975956
MMP9	6	5.9599964227343	0.493445267021138
SLC38A7	5	4.96351602871022	0.493453607080102
APOL3	7	6.95210045541188	0.493589538685693
DMRT3	5	4.96431063476536	0.493597217369031
USP32	10	9.94538786959388	0.49364757863247
ACADM	6	5.96164657961979	0.493715907973274
ZCWPW2	4	3.96892527336662	0.493774164070735
LDLR	6	5.96229374453445	0.493807442086558
CEP57	4	3.96975516346877	0.493943830234295
TRIM21	7	6.9609885650691	0.494069957976923
CDC25C	4	3.97047720059236	0.494091212393386
RASGRF2	6	5.959293316924	0.49423194413546
CLIC5	7	6.96240254545974	0.494283945795856
LFNG	4	3.97165877344518	0.494323755966599
RBM6	9	8.95325714042349	0.494333458565144
MTCL1	10	9.9556269047509	0.494337225881192
TBC1D1	5	4.96851232460677	0.494352933177749
BTAF1	5	4.97019049243393	0.494535008820335
AFF4	4	3.97380903040542	0.494643488462107
ATP13A4	5	4.97016594090744	0.494652211638812
GART	6	5.95788227681339	0.494667132818851
SRP68	12	11.9553436975225	0.494778970025469
ZCCHC7	4	3.97402906037655	0.494798346997445
DPEP2	9	8.96155787780918	0.494827289706341
MMP10	9	8.96151172081485	0.494827518513316
SPECC1L	6	5.96865821518191	0.494863911629046
DOCK2	10	9.9569885444758	0.494905426878064
RELN	28	27.9346926527265	0.494968485725042
BACH1	9	8.96345363434155	0.495085999078451
ZCRB1	4	3.97548071341115	0.495089934022151
EXD3	18	17.9506088501522	0.495145393677187
OR5F1	4	3.97588381190446	0.495173945143798
ZFYVE26	15	14.955562073699	0.495227706534108
TBC1D17	5	4.97340064647736	0.495229788809058
PLA2G4F	12	11.9592153699643	0.495241121210142
SESN1	4	3.97189105086991	0.495279912577542
EVC2	16	15.9537444337381	0.495291325111432
WDPCP	5	4.97447056652609	0.495316737308503
SUSD2	5	4.97436955877185	0.495401393930019
TELO2	6	5.96813062457424	0.495479007424138
METTL23	4	3.97746830389389	0.495488870764253
TRIM37	5	4.97527554698879	0.495568471489117
PCF11	9	8.96704727580997	0.495576049810215
TCIRG1	8	7.96525511887614	0.495588420176002
HNRNPUL1	4	3.97849356594196	0.495689789872794
SH3PXD2A	11	10.9618646509338	0.495731337058345
PCIF1	5	4.97620584039299	0.49573567332825
SCML4	4	3.97878774708153	0.495752710433757
ADGRA2	10	9.9669692001538	0.495778046357543
ZNF17	5	4.97648220675558	0.495784606730214
SMPDL3A	5	4.97718488070803	0.495815409672244
NEXN	4	3.9795796537613	0.495821434347757
ANKRD44	8	7.96730242633043	0.495843281106713
ANKRD12	6	5.97467194519566	0.495851773365688
TWNK	4	3.97981371208026	0.495868152843099
NCOA1	5	4.97707904922088	0.495885545213631
LRP4	8	7.9713302647615	0.495913638975831
ARG2	4	3.98041923209422	0.496077372562834
TSKS	5	4.97851966175141	0.496148919740082
SLC2A11	8	7.97086909700991	0.496168276100086
CYP27C1	4	3.9809717390114	0.496190492948448
PPP2R2B	4	3.98103670235546	0.496204609293114
ZFP69	6	5.97770701692812	0.49634442666981
UGT2B28	8	7.97131875516859	0.496356274617719
SLC22A18	8	7.97482662411363	0.49641386741406
ZNF43	5	4.98008790123836	0.496432712541574
MUC1	4	3.9826911423004	0.496533625700593
ZNF827	6	5.97929982369091	0.496536084248917
ELL3	7	6.97756895175935	0.496591407181139
NOM1	7	6.97764495806491	0.496601282197063
DPP10	6	5.97957206607229	0.496649152057006
HSD17B4	6	5.98011305499418	0.496670262416995
NPC1L1	12	11.9724564897154	0.496778838138766
KCNT1	6	5.98078388998525	0.496780592484205
LVRN	9	8.97652317591449	0.496844407446903
CPB1	7	6.97980785824876	0.496927214078653
TMPRSS2	4	3.98118700562258	0.496929607700094
PCDH20	6	5.9813936421763	0.496949346902555
CRIM1	7	6.97623844178862	0.497049353915167
FARSA	5	4.98394010086752	0.497118636256149
SPHKAP	15	14.9738331854279	0.497193836670959
HECTD3	7	6.98160131153948	0.497201056209789
ROR2	15	14.9709761033123	0.497205738591264
SLC16A8	5	4.98483926902649	0.497282060635911
PPRC1	15	14.9727332061616	0.497317895297547
ABCA2	12	11.9779343065258	0.497423895781976
CHST11	7	6.98372829571798	0.497471277499881
PLEKHA4	6	5.98485042627449	0.49751692303815
ARHGEF11	9	8.97988747378149	0.497559356250344
COL19A1	11	10.9804390170449	0.497615251998801
ADIPOQ	5	4.98695547023082	0.497661186017569
C19orf54	6	5.98579706866363	0.497671343069697
THSD7A	9	8.98308064385659	0.4976771508079
HAO2	5	4.98709873681939	0.497689363125373
CEP41	5	4.98751440384488	0.497758565368031
ZNF267	6	5.98654927622777	0.497791845049143
STK10	11	10.9793300399883	0.497895794593694
RHBDF2	6	5.98741640899365	0.497936120576035
TGM5	6	5.98747292177736	0.497946871718458
GPR18	5	4.9887022207363	0.497973462576813
SMYD1	7	6.98695127986562	0.498017366735641
ELF2	7	6.98700098659595	0.49802409618619
PLOD2	7	6.98706723771215	0.498036383725179
BTBD1	4	3.99024382292803	0.498046330335792
TGM6	4	3.9902898984152	0.498057456584388
CENPP	5	4.9893083729595	0.498081458212126
RORC	6	5.98870473766898	0.498148901826059
MDN1	28	27.9741070124902	0.498186190324817
KIF20A	9	8.98659683089997	0.498199943805729
ITGA3	8	7.98803479721756	0.498294389885182
NYNRIN	4	3.99152606052269	0.498301045167507
CEP95	4	3.99163813900935	0.498326505099717
SRBD1	9	8.98777194779396	0.498356241721553
SPHK2	6	5.99019021551462	0.49839345183382
BNC2	7	6.98981208699277	0.498418371402364
FGFR4	7	6.98873751359959	0.498439810138576
MFSD6	10	9.98813580711193	0.498483624187162
PAK4	4	3.99248514793516	0.498495071934612
SPOCK1	4	3.99266983906797	0.498532808234336
CFAP54	9	8.98978357125048	0.498626685144913
IFNGR2	5	4.99258451910052	0.498670791069634
SMG6	8	7.98855672186602	0.498728323218961
CHST8	7	6.99163567747435	0.498728964891393
PMVK	6	5.99241282476452	0.498755654184991
TC2N	6	5.99278375847769	0.498790693350375
SMOC2	5	4.99351378166256	0.498836611086676
AP2A2	6	5.99299094316991	0.498850015866855
MRPL9	7	6.99259704240143	0.498873668473616
IQCC	6	5.99320390576183	0.498885323370847
SLC2A5	4	3.99453146567464	0.498904761120128
CILP2	6	5.99342454241313	0.498921499786058
ACSF2	6	5.99384629892574	0.498991382853723
OBSL1	15	14.990434078441	0.498994904149144
OR5T3	6	5.99412097725176	0.499036372199763
KRT4	5	4.99501733186524	0.499106351347897
DCHS2	28	27.9873885926916	0.499132969546453
NRIP2	4	3.9957487437494	0.499149132073286
TMEM102	5	4.99534497787753	0.499165670609391
ITGA5	4	3.99628741379501	0.499256232127568
ZNF282	4	3.99657986035486	0.49931498418658
SLC5A6	4	3.99670652337344	0.499340984810485
RECK	6	5.99612264444753	0.499350680736781
IRAK3	5	4.99645144943269	0.499362901339006
TEKT5	22	21.9922951445446	0.49941943239875
SLC25A48	6	5.9966934795628	0.499458083606588
CCR3	4	3.9976521463211	0.499529653825141
ATP10B	17	16.9971684660779	0.499719767258634
SORBS2	4	3.99885032100955	0.499769965300987
TRPA1	12	11.9980624307616	0.49977355670901
NDST3	5	4.998893772242	0.499801635703408
LAMP3	4	3.99906606870462	0.499808997845334
CENPT	8	7.99899258269272	0.499872043390181
MMP24	4	3.99961015139513	0.499921991687855
HCN3	6	5.99978292289981	0.499964391764314
ADAM19	7	6.99978179942066	0.499966864712131
TXNDC9	5	4.99981765728298	0.499967301983572
